Subdiv,Year,Sales,Median Sold Price,Avg.SP,Median DOM,Avg.DOM,Median.SP.OLP,Median.SP.LP
Delaire,2012,2,255750,255750,9,9,0.993197279,0.993197279
Delaire,2013,3,245000,278333.3333,10,12.66666667,0.985995999,0.985995999
Delaplane Manor,2010,1,236000,236000,54,54,0.983743226,1
Delaplane Manor,2011,3,96000,114666.6667,59,43.66666667,0.911005793,0.911005793
Delaplane Manor,2012,1,149900,149900,10,10,1,1
Delaplane Manor,2013,1,280000,280000,6,6,1.037421267,1.037421267
Delaview Manor,2011,1,105000,105000,176,176,0.420168067,0.525262631
Delaview Manor,2012,1,209000,209000,150,150,0.928888889,0.950432015
Delaview Manor,2013,1,360000,360000,106,106,0.808988764,0.949868074
Delaware City,2010,8,181450,184396.875,60.5,143.5,0.946882397,0.956735223
Delaware City,2011,7,139900,128385.7143,93,120.5714286,0.947281713,0.933333333
Delaware City,2012,13,135000,124930.8462,120,135,0.918918919,0.97425851
Delaware City,2013,8,173750,161572.125,117,160.375,0.944898748,0.994709046
Delpark Manor,2010,3,180000,192256.6667,55,46.66666667,0.920547945,0.995084819
Delpark Manor,2011,4,190000,190250,31,34.75,0.944467753,0.977381232
Delpark Manor,2012,8,166750,160550,49,121.375,0.894591671,0.981570273
Delpark Manor,2013,5,195000,205080,22,42.8,0.95,0.975675676
Delwood,2010,1,208000,208000,95,95,0.95194508,0.95194508
Delwood,2011,1,185000,185000,33,33,0.929648241,1.002710027
Delwynn,2010,3,439900,378300,44,102.6666667,0.988539326,1
Delwynn,2011,2,395000,395000,42,42,0.975108666,0.975108666
Delwynn,2012,1,260000,260000,33,33,0.899653979,0.963319748
Dennison Ridge,2011,3,300655,324648.3333,74,77.66666667,1.030741879,1.030741879
Dennison Ridge,2012,2,283500,283500,162,162,0.981400438,0.981400438
Devon,2010,12,119000,127450,144.5,143,0.864730512,0.910714286
Devon,2011,13,185600,196853.8462,149,151.9230769,0.875312612,0.976390556
Devon,2012,14,150000,155528.5714,60,113.2857143,0.890166896,0.94666479
Devon,2013,13,175000,169753.8462,15,100.3846154,0.938461538,0.960349218
Devon Place,2011,2,200000,200000,234.5,234.5,0.881125667,0.933038346
Devon Place,2013,1,184000,184000,9,9,0.995132504,0.995132504
Devonshire,2010,4,281250,283375,55,52.25,0.939732143,0.995454545
Devonshire,2011,7,255000,253342.8571,34,94.28571429,0.952289342,0.963319748
Devonshire,2012,5,280000,258880,50,112.6,0.933644548,0.966451216
Devonshire,2013,6,285000,270166.6667,30.5,35.5,0.99154881,1
Dickerson Farm,2010,3,390000,378666.6667,145,151.6666667,0.906976744,0.975
Dickerson Farm,2011,1,322500,322500,141,141,0.921428571,0.992307692
Dickerson Farm,2012,2,340000,340000,46,46,0.986246179,0.966666667
Dickerson Farm,2013,2,372800,372800,40.5,40.5,0.98325,0.98325
Dickerson Farms,2011,1,340000,340000,93,93,0.906666667,0.906666667
Dickerson Farms,2012,1,365000,365000,9,9,1.000274048,1.000274048
DiSabatino Subdiv,2013,1,825000,825000,94,94,0.917686318,0.917686318
Dobbinsville,2011,1,7850,7850,57,57,0.315261044,0.394472362
Dobbinsville,2012,4,30142.5,30571.25,100.5,126.25,0.690072453,0.900293738
Dobbinsville,2013,2,30000,30000,28.5,28.5,0.98444802,0.98444802
Dogwood Hollow,2010,1,211000,211000,7,7,0.981395349,0.981395349
Dogwood Hollow,2011,1,203000,203000,138,138,0.933333333,0.933333333
Dogwood Hollow,2012,2,190500,190500,64.5,64.5,0.88699187,0.952976488
Dogwood Hollow,2013,3,195000,195666.6667,27,54.33333333,0.929013816,0.951683748
Dorset,2010,1,125000,125000,155,155,0.714285714,0.893495354
Dorset,2011,2,60000,60000,72.5,72.5,0.784466284,0.784466284
Dorset,2012,3,77000,81800,124,215.3333333,0.964912281,0.964912281
Dorset,2013,4,53000,62725,174,169,0.910650465,0.979549249
Dove Run,2010,6,316300,333416.6667,169,150.8333333,0.883904335,0.971683339
Dove Run,2011,5,315000,321900,85,202.8,0.918038077,0.981372887
Dove Run,2012,4,281500,278900,105.5,126.25,0.866542203,1.000606061
Dove Run,2013,6,315450,319050,19.5,44.16666667,1,1
Drake Woods,2010,1,255000,255000,232,232,0.85,0.980769231
Drake Woods,2012,2,231500,231500,122.5,122.5,0.832576541,0.909304728
Drake Woods,2013,2,300950,300950,3.5,3.5,1.009174312,1.009174312
Drawyers Creek,2010,1,500000,500000,25,25,1,1
Drawyers Creek,2011,3,403000,454500,187,180.3333333,0.946824471,0.959752322
Drawyers Creek,2012,3,360000,378333.3333,93,96.66666667,0.933333333,0.97323601
Drawyers Creek,2013,2,347450,347450,134,134,0.90625,0.977941176
Drummond Farms,2013,1,392000,392000,4,4,0.992405063,0.992405063
Drummond Hill,2010,4,275000,274375,187,227,0.890028132,0.946557967
Drummond Hill,2011,2,300000,300000,130.5,130.5,0.93837158,0.952417399
Drummond Hill,2012,7,291000,291842.8571,204,155.7142857,0.957691046,0.970323441
Drummond Hill,2013,1,325000,325000,1,1,0.956163578,0.956163578
Drummond North,2010,1,245000,245000,99,99,0.924528302,0.9800196
Drummond North,2011,3,245000,246666.6667,40,148.3333333,0.946766702,0.946766702
Drummond North,2012,3,237500,230833.3333,154,110.3333333,0.842400842,0.960384154
Drummond North,2013,5,255000,256180,23,29.2,0.981146595,0.981146595
Drummond Ridge,2010,2,198500,198500,167.5,167.5,0.817594239,0.94686141
Drummond Ridge,2011,3,175000,176133.3333,107,190.3333333,0.848566793,0.914378781
Drummond Ridge,2012,3,197500,198666.6667,21,32.66666667,0.993775011,0.993775011
Drummond Ridge,2013,5,205000,210560,8,59.6,0.97665555,0.97665555
Duncan Glen,2012,3,279900,275300,31,60,0.911039657,0.981146595
Duncan Village,2010,1,107000,107000,86,86,0.648878108,0.93124456
Duncan Woods,2011,1,390000,390000,387,387,0.907187718,0.977443609
Duncan Woods,2013,2,315200,315200,53.5,53.5,0.96173012,0.987217488
Dunleith,2010,8,62600,73825,73.5,119.875,0.939164316,0.97245409
Dunleith,2011,8,46950,61100,49.5,171.375,0.897740351,1
Dunleith,2012,14,31500,52767.85714,67,79.28571429,0.841118134,0.941712855
Dunleith,2013,8,57750,67475,99.5,223.125,0.744709302,0.952934258
Dunlinden Acres,2010,8,177000,154362.5,59.5,62.5,0.980276129,0.993372607
Dunlinden Acres,2011,12,153250,130608.4167,46.5,79.16666667,0.935670996,0.961374777
Dunlinden Acres,2012,11,132000,125881.8182,32,76.72727273,0.90619137,0.962278676
Dunlinden Acres,2013,14,119000,131250.3571,79.5,116.3571429,0.911854734,0.967658702
Dunsmore Woods,2013,1,210000,210000,206,206,0.933333333,1
Duross Heights,2010,2,143950,143950,60,60,0.993474445,0.993474445
Duross Heights,2011,8,107450,120400,53.5,49.875,0.903957715,0.946299517
Duross Heights,2012,6,114250,120550,44,67.16666667,0.973670353,1
Duross Heights,2013,3,61100,93033.33333,12,16.33333333,1,1
Dutch Neck Farms,2011,1,230000,230000,208,208,0.93877551,0.958732805
Dutch Neck Farms,2012,3,231000,216333.3333,131,116.3333333,0.871698113,0.982978723
Dutch Neck Farms,2013,2,307200,307200,67,67,0.932950443,0.978244561
Eagle Glen,2010,6,224950,216700,79.5,82.33333333,0.967129599,0.989361702
Eagle Glen,2011,1,55000,55000,182,182,0.578947368,0.44
Eagle Glen,2012,7,165000,157200,67,101.5714286,0.933722384,0.982931136
Eagle Glen,2013,15,169500,157620,49,106.8666667,0.934579439,0.972972973
Eagle Trace,2010,1,155000,155000,18,18,0.886220698,0.886220698
Eagle Trace,2011,3,171930,167310,104,84,0.894769711,0.973499189
Eagle Trace,2012,7,172000,168941.1429,25,54,0.936363636,0.947867299
Eagle Trace,2013,6,174000,172300,53.5,114.5,0.975271756,0.975271756
East Lake Gardens,2012,1,10000,10000,97,97,0.350877193,0.67114094
Eastburn Acres,2010,2,206500,206500,64,64,0.946345089,0.992285943
Eastburn Acres,2011,6,189500,184034.8333,70,76.5,0.983808594,0.990614363
Eastburn Acres,2012,2,158637.5,158637.5,35.5,35.5,1.03614763,1.03614763
Eastburn Acres,2013,5,175000,195200,89,89.8,0.967272727,0.972762646
Eastburn Farms,2011,1,260000,260000,229,229,0.896551724,0.92890318
Eastburn Heights,2010,1,175000,175000,74,74,0.897435897,0.945945946
Eastburn Heights,2011,2,197250,197250,198,198,0.833513098,0.918909667
Eastburn Heights,2012,2,192500,192500,26,26,0.917489139,0.938258594
Eastburn Heights,2013,1,255000,255000,107,107,0.772961503,0.944794368
Eden Park Gdns,2010,1,58000,58000,389,389,0.77852349,0.899224806
Eden Park Gdns,2011,3,17000,21166.66667,155,139,0.401002506,0.586206897
Eden Park Gdns,2012,1,9500,9500,4,4,0.95,0.95
Eden Park Gdns,2013,3,45000,50000,101,98,0.692307692,0.95
Edenpark Gardens,2011,1,32000,32000,87,87,0.534223706,0.712694878
Edenridge,2010,8,545725,554306.25,14.5,57,0.975350216,0.975350216
Edenridge,2011,13,550000,532730.7692,69,94.15384615,0.921259843,0.949177877
Edenridge,2012,6,484000,483250,115,108.8333333,0.949103012,0.967024559
Edenridge,2013,7,575000,588350,14,31.14285714,0.953076923,0.953076923
Edenridge Ii,2013,1,620000,620000,3,3,0.96875,0.96875
Edgebrook,2010,2,217750,217750,41,41,0.87101948,0.890776594
Edgebrook,2011,1,196000,196000,102,102,0.834397616,0.980490245
Edgebrook,2012,1,119200,119200,10,10,1.036521739,1.036521739
Edgebrook,2013,1,165000,165000,1,1,0.943396226,0.943396226
Edgebrooke,2010,1,235000,235000,11,11,0.97107438,0.97107438
Edgebrooke,2013,5,205000,200200,40,97,0.914721296,0.949968334
Edgemoor,2012,1,93000,93000,79,79,0.84622384,0.930930931
Edgemoor Gardens,2010,11,33650,39063.63636,22,84.27272727,0.886287625,0.940629471
Edgemoor Gardens,2011,12,35000,33126.66667,106.5,169.8333333,0.98989899,0.98989899
Edgemoor Gardens,2012,9,25000,26139.44444,21,104,0.896358543,0.902998236
Edgemoor Gardens,2013,13,74000,54450.76923,52,124.3846154,0.991287386,0.991287386
Edgemoor Terrace,2010,5,199900,210190,64,76,0.952358266,0.956341463
Edgemoor Terrace,2011,16,154750,164437.5,100.5,137.5,0.925494856,0.960959217
Edgemoor Terrace,2012,11,165000,150931.8182,25,111,0.976909414,0.979462875
Edgemoor Terrace,2013,10,176950,175430,38,77.7,0.968303046,0.968303046
Edgewood Hills,2010,3,321500,310500,51,64.66666667,0.945866431,0.963855422
Edgewood Hills,2011,3,220000,224333.3333,332,238,0.880352141,0.984555985
Edgewood Hills,2012,3,350000,370000,36,39.66666667,1,1
Edgewood Hills,2013,5,260000,249800,51,64.6,0.954834798,1
Edinburgh Village,2010,1,139900,139900,9,9,1,1
Edinburgh Village,2012,1,59675,59675,21,21,0.909679878,0.909679878
Edinburgh Villas,2010,1,121000,121000,57,57,0.937984496,0.937984496
Edinburgh Villas,2011,4,72250,72062.5,88.5,97,0.733333333,0.862945406
Edinburgh Villas,2012,2,72862.5,72862.5,21,21,0.942772215,0.942772215
Edinburgh Villas,2013,3,69000,69000,80,91.33333333,0.974632844,0.974632844
Elan,2010,1,240000,240000,94,94,0.923432089,0.923432089
Elan,2011,1,230000,230000,86,86,0.821722044,0.93915884
Elan,2012,2,165150,165150,185,185,0.709447005,0.846593818
Elan,2013,4,249000,247500,32.5,35.5,0.968868003,0.968868003
Elmhurst,2010,14,155000,150485.7143,54,90.85714286,0.969820434,0.974001083
Elmhurst,2011,14,99000,110850,90.5,102.7857143,0.871052193,0.929213886
Elmhurst,2012,15,100000,112926.6667,71,82.26666667,0.90839107,0.944
Elmhurst,2013,16,134000,134884.4375,42,61,0.93420607,0.985265439
Elmwood,2010,1,209000,209000,35,35,1,1
Elmwood,2011,1,215000,215000,250,250,0.895833333,0.914893617
Elmwood,2012,4,210000,210225,163,246.25,0.964216268,0.979128406
Elmwood,2013,3,189000,197000,19,38,0.978212539,0.995260664
Elsmere,2010,7,152000,149071.4286,71,145.7142857,0.927015892,0.980653769
Elsmere,2011,11,114000,119690.9091,122,134.0909091,0.9,0.967213115
Elsmere,2012,3,58500,97000,129,166,0.713414634,0.9
Elsmere,2013,11,112000,115122.7273,56,98,0.949152542,1
Elsmere Gardens,2010,16,114000,112134.375,93,118.4375,0.915297397,0.982851016
Elsmere Gardens,2011,9,85000,92890.44444,65,110.1111111,0.885093168,0.940740741
Elsmere Gardens,2012,8,64751,80562.75,122,215.875,0.846078773,0.911336032
Elsmere Gardens,2013,12,85000,93791.66667,102,194.5833333,0.912344215,0.973333691
Elsmere Manor,2010,13,111150,112773.0769,80,139.8461538,0.911786509,0.982727814
Elsmere Manor,2011,8,67500,73531.25,79.5,79.625,0.843411176,0.933333333
Elsmere Manor,2012,12,61050,61847.91667,28.5,53.58333333,1.000833333,0.983870968
Elsmere Manor,2013,15,66000,70994.4,27,100.8666667,0.903428571,0.963636364
Elwin Manor,2012,2,179500,179500,538.5,538.5,0.925928873,0.960431119
Elwin Manor,2013,1,197000,197000,92,92,0.875555556,0.985
Elwyn Manor,2010,1,250000,250000,150,150,1,1
Emerald Ridge,2010,1,259900,259900,9,9,1,1
Emerald Ridge,2011,3,306000,295000,43,55.33333333,0.958852397,0.958852397
Emerald Ridge,2012,3,299000,308666.6667,25,22.66666667,0.985544238,0.985544238
Emerald Ridge,2013,4,293500,296725,20.5,44.25,0.973684211,0.988294314
Enclave At Odessa,2010,3,279990,270025.3333,61,64,0.909088154,1
Enclave At Odessa,2011,4,243500,237750,87,93.5,0.885009021,0.983733909
Enclave At Odessa,2012,3,215000,214966.6667,30,50,1,1
Enclave At Odessa,2013,3,227000,224666.6667,56,48,0.98738582,1.00041684
English Creek,2010,1,250000,250000,252,252,0.927643785,0.927643785
English Creek,2011,2,240500,240500,116.5,116.5,0.913026906,0.972028812
English Creek,2012,1,260000,260000,37,37,0.92890318,0.92890318
English Creek,2013,1,255000,255000,148,148,0.981146595,0.981146595
Est Of Corner Ketc,2010,2,491000,491000,178.5,178.5,0.95360042,0.95360042
Est Of Corner Ketc,2011,3,470000,450000,219,151.3333333,0.970873786,0.970873786
Est Of Corner Ketc,2013,5,465000,454300,50,61.6,0.962740685,0.97995992
Ests at Enclave Odes,2013,1,342585,342585,136,136,1.245808939,1.245808939
Ests At Farmington,2010,1,445000,445000,38,38,1.035124448,1.035124448
Ests At Farmington,2012,1,430000,430000,5,5,0.955555556,0.955555556
Ests At Farmington,2013,3,435000,411000,42,167,0.988861105,0.988861105
Ests Of Dove Run,2010,2,327900,327900,57.5,57.5,0.946764845,1.009325562
Ests Of Dove Run,2012,6,304500,311375,28,87.83333333,0.967192273,1
Ests Of Red Lion,2010,4,337500,340725,160,201.75,0.895074758,0.974212464
Ests Of Red Lion,2011,7,339000,336500,141,194,0.944429008,0.95890411
Ests Of Red Lion,2012,6,313750,310400,39,66.66666667,0.950211333,0.98057653
Ests Of Red Lion,2013,7,311000,316811.4286,104,115.7142857,0.970873786,0.976452119
Evergreen,2010,4,292000,306000,23,68.75,0.957741935,0.957741935
Evergreen,2011,2,278500,278500,88.5,88.5,0.941137343,0.957240215
Evergreen,2012,1,262500,262500,101,101,0.972582438,1
Evergreen,2013,1,285000,285000,14,14,0.98615917,0.98615917
Evergreen Acres,2011,2,281250,281250,194.5,194.5,0.915131053,0.963347414
Evergreen Acres,2013,1,345000,345000,118,118,0.987124464,0.987124464
Evergreen Farms,2013,2,313450,313450,40,40,0.972417284,0.984285714
Evergreen Terrace,2013,4,134900,134925,72,82.25,1,1
Exton,2010,1,320000,320000,38,38,0.955223881,0.955223881
Exton,2012,2,300000,300000,52.5,52.5,0.96337158,0.996367282
Fairfax,2010,21,256000,256045.2381,44,64.95238095,0.963319748,0.979170747
Fairfax,2011,29,231000,234958.6207,100,123.1034483,0.901968662,0.964630225
Fairfax,2012,22,257450,243815.9091,39.5,54.63636364,0.971647727,0.982323055
Fairfax,2013,32,269450,260093.5,11,31.25,0.973885777,0.989017257
Fairfield,2010,9,248000,265900,52,54.88888889,0.954213159,0.955980436
Fairfield,2011,5,256000,256200,86,120.2,0.909421608,0.936805335
Fairfield,2012,15,250000,250753.3333,42,66.53333333,0.945798472,0.979290979
Fairfield,2013,9,265000,268944.4444,54,80.11111111,0.982493748,1
Fairfield Crest,2010,5,250000,248200,22,36.6,0.943752359,0.956937799
Fairfield Crest,2011,3,238500,208833.3333,103,130.6666667,0.940520446,0.973469388
Fairfield Crest,2012,3,218500,224500,129,153,0.910796165,0.941545704
Fairfield Crest,2013,2,195000,195000,32.5,32.5,0.897082751,0.897082751
Fairthorne,2010,4,550000,558725,70.5,91.25,0.91866293,0.962092127
Fairthorne,2011,1,515000,515000,235,235,0.911504425,0.992292871
Fairthorne,2012,6,485750,494916.6667,111,145.3333333,0.909281398,0.97129269
Fairthorne,2013,2,576200,576200,33.5,33.5,0.977115717,0.988938053
Fairview Farm,2010,6,331500,348043.8333,43,99.33333333,0.915972192,0.973051759
Fairview Farm,2011,6,329000,331712.3333,124.5,130.5,0.889880378,0.977994851
Fairview Farm,2012,5,300000,299600,28,98.6,0.878688525,0.921052632
Fairview Farm,2013,5,375000,377400,30,27.2,0.968992248,0.974967062
Fairway Falls,2010,13,210000,207830.7692,26,45.46153846,0.974418605,0.977717144
Fairway Falls,2011,7,179000,195071.4286,72,99.28571429,0.917460317,0.96809086
Fairway Falls,2012,19,188700,192700,18,54.78947368,0.962682531,0.970251716
Fairway Falls,2013,17,207600,205852.9412,98,162.4117647,0.952834683,0.967983992
Fairways @ Vndrgrf,2010,1,175000,175000,70,70,0.673076923,0.813953488
Fairways @ Vndrgrf,2011,3,245700,225233.3333,35,36,0.982800983,0.982800983
Fairways @ Vndrgrf,2012,4,232500,240000,186.5,203.5,0.887456801,0.960986845
Fairways @ Vndrgrf,2013,2,242000,242000,185,185,0.925001442,0.952079091
Fairways At Odessa N,2010,2,384000,384000,299,299,0.900081956,0.929412819
Fairways At Odessa N,2011,3,320000,327333.3333,94,91.33333333,0.951377064,0.964409984
Fairways At Odessa N,2012,3,325000,332182.3333,321,265.6666667,0.88638966,0.964955775
Fairways At Odessa N,2013,4,354450,346769.25,180,220.75,1.000249408,1
Fairwinds,2010,1,189900,189900,17,17,1.002110818,1.002110818
Fairwinds,2011,3,210000,212800,210,210.6666667,0.878292764,0.971159506
Fairwinds,2012,3,85000,92000,144,149,0.850850851,0.940627085
Fairwinds,2013,2,187500,187500,176.5,176.5,0.519493177,0.944041868
Farmington,2010,2,433500,433500,44,44,0.947170962,0.947170962
Farmington,2011,5,425000,420800,149,174.8,0.955270847,0.95959596
Farmington,2012,3,420000,426000,76,76,0.935412027,0.970968529
Farmington,2013,3,385000,380000,7,31.66666667,0.939253476,0.962740685
Faulkland,2010,1,130000,130000,266,266,0.765155974,0.765155974
Faulkland Heights,2010,16,217500,203462.5,53,74.75,0.969124572,0.983401207
Faulkland Heights,2011,11,203000,184900,90,119.6363636,0.921348315,0.955555556
Faulkland Heights,2012,11,190000,184754.5455,46,84.36363636,0.964745117,0.97665555
Faulkland Heights,2013,20,197700,187049.75,8.5,31.35,0.980697767,0.980697767
Faulkland Woods,2011,1,300000,300000,17,17,0.93779306,0.93779306
Faulkland Woods,2013,1,515000,515000,300,300,0.90366731,0.981139265
Fernhook,2012,2,120750,120750,228.5,228.5,0.703883681,0.962465134
Fernhook,2013,1,133000,133000,29,29,0.887258172,0.917874396
Feryn Farms,2011,1,140000,140000,8,8,1.000714796,1.000714796
Feryn Farms,2012,1,100500,100500,40,40,1.006006006,1.006006006
Feryn Farms,2013,3,172000,173933.3333,211,164,0.920867209,1
Fieldstone Crossin,2010,1,257000,257000,82,82,0.970177425,0.970177425
Fieldstone Crossin,2012,1,260000,260000,13,13,1,1
Fieldstone Crossin,2013,1,306000,306000,164,164,0.941538462,0.971428571
Fieldstream,2012,3,125000,118000,43,126,0.962278676,0.962278676
Fieldstream,2013,2,114500,114500,190.5,190.5,0.927311475,0.954166667
Fireside Park,2010,4,166250,159125,91,128.75,0.976160689,0.987421609
Fireside Park,2011,3,177000,168000,184,145,0.957274202,0.997194335
Fireside Park,2012,3,170000,140000,136,109.3333333,0.971428571,1
